Sample,Spot name,Collated,CoreRim,Sample protolith type,Country,Region,Region2,Domain,Lithology,Reference,Ref2,long,lat,age76,age76_2s,age638,age638_2s,age735,age735_2s,,
Z14-02,Z14-02-19,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2061,61,1968,46,,,,95
Z14-02,Z14-02-22,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2065,74,2025,51,,,,98
Z14-02,Z14-02-06,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2087,60,1948,46,,,,93
Z14-02,Z14-02-01,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2122,52,1928,43,,,,91
Z14-02,Z14-02-17,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2197,56,2055,46,,,,94
Z14-02,Z14-02-24,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2694,62,2455,56,,,,91
Z14-02,Z14-02-18,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.79786111,-14.63458333,2720,55,2674,59,,,,98
Z14-05,Z14-05-59,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,653,120,626,17,,,,96
Z14-05,Z14-05-18,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,738,86,668,16,,,,91
Z14-05,Z14-05-82,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,946,73,900,20,,,,95
Z14-05,Z14-05-108,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,966,81,926,22,,,,96
Z14-05,Z14-05-99,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,969,75,895,20,,,,92
Z14-05,Z14-05-133,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,969,79,1000,24,,,,103
Z14-05,Z14-05-121,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,970,92,951,23,,,,98
Z14-05,Z14-05-79,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,975,64,918,19,,,,94
Z14-05,Z14-05-39,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,984,70,897,20,,,,91
Z14-05,Z14-05-67,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,986,63,897,19,,,,91
Z14-05,Z14-05-31,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,988,70,962,21,,,,97
Z14-05,Z14-05-131,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,989,85,898,22,,,,91
Z14-05,Z14-05-78,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,998,83,914,21,,,,92
Z14-05,Z14-05-41,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,999,57,907,18,,,,91
Z14-05,Z14-05-58,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1001,70,999,23,,,,100
Z14-05,Z14-05-87,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1001,60,934,19,,,,93
Z14-05,Z14-05-95,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1006,72,933,21,,,,93
Z14-05,Z14-05-124,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1007,85,964,23,,,,96
Z14-05,Z14-05-24,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1018,66,925,20,,,,91
Z14-05,Z14-05-48,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1019,61,941,19,,,,92
Z14-05,Z14-05-118,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1020,89,953,24,,,,93
Z14-05,Z14-05-129,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1023,79,967,23,,,,95
Z14-05,Z14-05-112,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1025,79,959,22,,,,94
Z14-05,Z14-05-119,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1026,89,964,24,,,,94
Z14-05,Z14-05-111,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1026,80,1001,23,,,,98
Z14-05,Z14-05-43,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1026,68,967,20,,,,94
Z14-05,Z14-05-06,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1028,104,938,24,,,,91
Z14-05,Z14-05-56,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1029,64,1014,22,,,,99
Z14-05,Z14-05-110,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1029,79,961,22,,,,93
Z14-05,Z14-05-33,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1031,75,935,21,,,,91
Z14-05,Z14-05-120,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1031,85,980,24,,,,95
Z14-05,Z14-05-57,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1031,77,929,22,,,,90
Z14-05,Z14-05-114,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1032,80,986,23,,,,96
Z14-05,Z14-05-107,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1033,78,968,22,,,,94
Z14-05,Z14-05-53,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1033,69,938,21,,,,91
Z14-05,Z14-05-54,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1034,62,954,20,,,,92
Z14-05,Z14-05-116,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1036,82,974,23,,,,94
Z14-05,Z14-05-60,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1038,71,1028,24,,,,99
Z14-05,Z14-05-106,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1040,79,988,23,,,,95
Z14-05,Z14-05-62,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1041,61,983,20,,,,94
Z14-05,Z14-05-35,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1050,76,950,22,,,,90
Z14-05,Z14-05-105,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1055,77,987,22,,,,94
Z14-05,Z14-05-17,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1055,81,955,22,,,,91
Z14-05,Z14-05-122,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1062,86,968,23,,,,91
Z14-05,Z14-05-19,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1067,84,972,23,,,,91
Z14-05,Z14-05-13,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1073,86,978,23,,,,91
Z14-05,Z14-05-83,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1390,52,1269,25,,,,91
Z14-05,Z14-05-127,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1892,58,1719,36,,,,91
Z14-05,Z14-05-126,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1983,60,1839,40,,,,93
Z14-05,Z14-05-81,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,701,71,593,13,,,,84
Z14-05,Z14-05-132,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,702,78,574,14,,,,82
Z14-05,Z14-05-102,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,709,81,600,14,,,,85
Z14-05,Z14-05-47,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,791,57,630,13,,,,80
Z14-05,Z14-05-90,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,796,79,634,15,,,,80
Z14-05,Z14-05-71,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,798,70,613,13,,,,77
Z14-05,Z14-05-50,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,809,88,723,17,,,,89
Z14-05,Z14-05-128,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,822,85,724,17,,,,88
Z14-05,Z14-05-20,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,847,90,711,17,,,,84
Z14-05,Z14-05-44,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,855,72,678,14,,,,79
Z14-05,Z14-05-101,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,860,90,626,15,,,,73
Z14-05,Z14-05-93,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,884,72,672,15,,,,76
Z14-05,Z14-05-103,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,895,142,751,23,,,,84
Z14-05,Z14-05-32,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,899,75,681,16,,,,76
Z14-05,Z14-05-55,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,908,104,707,18,,,,78
Z14-05,Z14-05-68,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,912,59,726,15,,,,80
Z14-05,Z14-05-130,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,927,73,718,17,,,,77
Z14-05,Z14-05-117,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,943,211,631,27,,,,67
Z14-05,Z14-05-64,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,945,66,816,17,,,,86
Z14-05,Z14-05-23,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,948,53,747,15,,,,79
Z14-05,Z14-05-84,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,951,67,809,17,,,,85
Z14-05,Z14-05-88,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,952,61,750,16,,,,79
Z14-05,Z14-05-63,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,953,73,815,18,,,,86
Z14-05,Z14-05-70,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,974,88,830,19,,,,85
Z14-05,Z14-05-49,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,987,65,850,18,,,,86
Z14-05,Z14-05-26,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,990,55,846,17,,,,85
Z14-05,Z14-05-94,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,990,71,832,19,,,,84
Z14-05,Z14-05-92,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,996,77,828,19,,,,83
Z14-05,Z14-05-28,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1003,67,867,19,,,,86
Z14-05,Z14-05-96,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1003,95,824,21,,,,82
Z14-05,Z14-05-29,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1006,58,845,18,,,,84
Z14-05,Z14-05-12,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1007,89,884,21,,,,88
Z14-05,Z14-05-10,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1008,82,753,17,,,,75
Z14-05,Z14-05-76,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1012,63,895,19,,,,88
Z14-05,Z14-05-74,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1015,78,817,18,,,,81
Z14-05,Z14-05-07,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1021,106,759,19,,,,74
Z14-05,Z14-05-27,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1025,65,911,20,,,,89
Z14-05,Z14-05-36,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1025,65,880,19,,,,86
Z14-05,Z14-05-16,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1026,95,755,19,,,,74
Z14-05,Z14-05-51,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1029,69,926,20,,,,90
Z14-05,Z14-05-73,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1030,64,892,19,,,,87
Z14-05,Z14-05-11,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1034,93,916,22,,,,89
Z14-05,Z14-05-65,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1037,59,932,19,,,,90
Z14-05,Z14-05-25,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1038,58,928,19,,,,89
Z14-05,Z14-05-45,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1040,65,838,17,,,,81
Z14-05,Z14-05-42,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1044,56,902,18,,,,86
Z14-05,Z14-05-34,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1046,68,800,18,,,,76
Z14-05,Z14-05-123,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1046,79,915,21,,,,87
Z14-05,Z14-05-46,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1046,57,910,18,,,,87
Z14-05,Z14-05-86,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1047,70,923,20,,,,88
Z14-05,Z14-05-04,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1048,85,929,21,,,,89
Z14-05,Z14-05-85,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1051,75,873,20,,,,83
Z14-05,Z14-05-66,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1052,72,932,20,,,,89
Z14-05,Z14-05-109,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1052,79,872,20,,,,83
Z14-05,Z14-05-69,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1053,58,899,18,,,,85
Z14-05,Z14-05-21,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1060,66,896,19,,,,85
Z14-05,Z14-05-115,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1061,81,933,22,,,,88
Z14-05,Z14-05-104,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1068,68,955,21,,,,89
Z14-05,Z14-05-15,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1080,75,896,20,,,,83
Z14-05,Z14-05-08,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1081,120,930,26,,,,86
Z14-05,Z14-05-98,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1082,73,765,18,,,,71
Z14-05,Z14-05-09,2,,Detrital,Africa,Africa - Tanzania Craton,Africa - Tanzania Craton,S Irumide belt,quartzite,Alessio et al. 2018,0,30.96388889,-14.53302778,1094,88,952,22,,,,87
